sales_id,date,store_id,product_id,unit_price,quantity_sold,discount,payment_method
S2291,2024-04-05 11:00:00,ST12,P706,672,7,0.1,Bank
S2292,2024-04-05 12:00:00,ST7,P544,505,9,0.0,M-Pesa
S2293,2024-04-05 13:00:00,ST15,P106,363,3,0.1,Bank
S2294,2024-04-05 14:00:00,ST21,P912,296,1,0.1,Cash
S2295,2024-04-05 15:00:00,ST19,P716,283,1,0.1,Card
S2296,2024-04-05 16:00:00,ST29,P1,643,6,0.15,M-Pesa
S2297,2024-04-05 17:00:00,ST25,P757,693,7,0.0,M-Pesa
S2298,2024-04-05 18:00:00,ST33,P584,284,9,0.15,Card
S2299,2024-04-05 19:00:00,ST49,P432,839,6,0.0,M-Pesa
S2300,2024-04-05 20:00:00,ST32,P306,436,5,0.05,M-Pesa
S2301,2024-04-05 21:00:00,ST49,P909,896,2,0.05,Card
S2302,2024-04-05 22:00:00,ST35,P527,660,2,0.1,Bank
S2303,2024-04-05 23:00:00,ST44,P53,992,8,0.1,Cash
S2304,2024-04-06 00:00:00,ST38,P940,87,1,0.15,Bank
S2305,2024-04-06 01:00:00,ST26,P520,210,8,0.0,Cash
S2306,2024-04-06 02:00:00,ST11,P330,511,7,0.0,Card
S2307,2024-04-06 03:00:00,ST35,P558,993,7,0.0,Bank
S2308,2024-04-06 04:00:00,ST8,P325,498,5,0.1,Bank
S2309,2024-04-06 05:00:00,ST46,P114,166,3,0.1,Cash
S2310,2024-04-06 06:00:00,ST14,P147,290,7,0.0,Cash
S2311,2024-04-06 07:00:00,ST10,P166,75,7,0.1,Cash
S2312,2024-04-06 08:00:00,ST2,P379,697,7,0.0,Cash
S2313,2024-04-06 09:00:00,ST46,P139,611,2,0.15,M-Pesa
S2314,2024-04-06 10:00:00,ST9,P629,855,3,0.05,Card
S2315,2024-04-06 11:00:00,ST3,P299,955,3,0.0,Cash
S2316,2024-04-06 12:00:00,ST21,P276,347,4,0.1,Bank
S2317,2024-04-06 13:00:00,ST26,P916,854,9,0.15,Bank
S2318,2024-04-06 14:00:00,ST8,P789,203,1,0.1,Bank
S2319,2024-04-06 15:00:00,ST48,P850,781,7,0.1,Cash
S2320,2024-04-06 16:00:00,ST2,P825,701,7,0.1,Card
S2321,2024-04-06 17:00:00,ST6,P178,517,4,0.0,M-Pesa
S2322,2024-04-06 18:00:00,ST28,P842,98,1,0.15,Cash
S2323,2024-04-06 19:00:00,ST29,P354,703,3,0.0,Cash
S2324,2024-04-06 20:00:00,ST26,P154,95,5,0.05,M-Pesa
S2325,2024-04-06 21:00:00,ST25,P926,724,2,0.0,Card
S2326,2024-04-06 22:00:00,ST12,P201,334,7,0.05,Cash
S2327,2024-04-06 23:00:00,ST5,P878,829,7,0.15,Bank
S2328,2024-04-07 00:00:00,ST34,P115,677,5,0.15,Bank
S2329,2024-04-07 01:00:00,ST48,P671,131,6,0.0,Cash
S2330,2024-04-07 02:00:00,ST37,P554,93,1,0.0,Card
S2331,2024-04-07 03:00:00,ST15,P759,755,4,0.1,Bank
S2332,2024-04-07 04:00:00,ST44,P68,819,4,0.05,Bank
S2333,2024-04-07 05:00:00,ST36,P445,322,8,0.1,M-Pesa
S2334,2024-04-07 06:00:00,ST15,P445,443,2,0.1,Card
S2335,2024-04-07 07:00:00,ST43,P326,835,1,0.15,Cash
S2336,2024-04-07 08:00:00,ST48,P846,839,7,0.0,M-Pesa
S2337,2024-04-07 09:00:00,ST23,P708,644,6,0.15,M-Pesa
S2338,2024-04-07 10:00:00,ST6,P602,107,5,0.0,M-Pesa
S2339,2024-04-07 11:00:00,ST46,P623,614,8,0.15,Card
S2340,2024-04-07 12:00:00,ST50,P880,50,2,0.15,Card
S2341,2024-04-07 13:00:00,ST44,P359,265,2,0.15,Card
S2342,2024-04-07 14:00:00,ST43,P145,366,9,0.05,Cash
S2343,2024-04-07 15:00:00,ST45,P275,277,1,0.15,Card
S2344,2024-04-07 16:00:00,ST21,P509,522,6,0.05,M-Pesa
S2345,2024-04-07 17:00:00,ST23,P179,533,3,0.15,Bank
S2346,2024-04-07 18:00:00,ST43,P753,815,5,0.0,Cash
S2347,2024-04-07 19:00:00,ST16,P838,720,8,0.05,Cash
S2348,2024-04-07 20:00:00,ST47,P831,336,7,0.0,Cash
S2349,2024-04-07 21:00:00,ST15,P477,560,4,0.0,M-Pesa
S2350,2024-04-07 22:00:00,ST25,P843,627,8,0.0,Card
S2351,2024-04-07 23:00:00,ST36,P976,964,2,0.05,M-Pesa
S2352,2024-04-08 00:00:00,ST11,P414,870,7,0.1,Bank
S2353,2024-04-08 01:00:00,ST15,P153,507,5,0.05,Card
S2354,2024-04-08 02:00:00,ST4,P104,144,6,0.1,Bank
S2355,2024-04-08 03:00:00,ST21,P75,542,3,0.05,Cash
S2356,2024-04-08 04:00:00,ST13,P128,814,7,0.15,Cash
S2357,2024-04-08 05:00:00,ST22,P711,199,7,0.1,M-Pesa
S2358,2024-04-08 06:00:00,ST19,P666,72,2,0.15,Card
S2359,2024-04-08 07:00:00,ST34,P568,805,1,0.1,Cash
S2360,2024-04-08 08:00:00,ST14,P790,264,2,0.05,M-Pesa
S2361,2024-04-08 09:00:00,ST4,P345,448,8,0.05,Bank
S2362,2024-04-08 10:00:00,ST48,P531,459,3,0.1,M-Pesa
S2363,2024-04-08 11:00:00,ST46,P159,180,4,0.15,Card
S2364,2024-04-08 12:00:00,ST27,P538,904,8,0.0,Card
S2365,2024-04-08 13:00:00,ST29,P426,197,3,0.1,Card
S2366,2024-04-08 14:00:00,ST47,P681,430,6,0.1,Cash
S2367,2024-04-08 15:00:00,ST28,P996,158,2,0.15,M-Pesa
S2368,2024-04-08 16:00:00,ST35,P23,601,3,0.0,Bank
S2369,2024-04-08 17:00:00,ST8,P47,170,1,0.1,Card
S2370,2024-04-08 18:00:00,ST16,P525,344,9,0.0,M-Pesa
S2371,2024-04-08 19:00:00,ST42,P729,169,4,0.0,Cash
S2372,2024-04-08 20:00:00,ST36,P834,505,6,0.05,Bank
S2373,2024-04-08 21:00:00,ST30,P706,579,7,0.15,Bank
S2374,2024-04-08 22:00:00,ST18,P144,218,2,0.1,Bank
S2375,2024-04-08 23:00:00,ST2,P585,759,8,0.1,Cash
S2376,2024-04-09 00:00:00,ST49,P668,972,9,0.0,Card
S2377,2024-04-09 01:00:00,ST13,P589,192,2,0.1,Cash
S2378,2024-04-09 02:00:00,ST4,P419,86,5,0.0,Bank
S2379,2024-04-09 03:00:00,ST26,P681,747,2,0.1,M-Pesa
S2380,2024-04-09 04:00:00,ST25,P973,310,5,0.15,Bank
S2381,2024-04-09 05:00:00,ST30,P799,280,7,0.1,M-Pesa
S2382,2024-04-09 06:00:00,ST11,P85,303,6,0.0,Cash
S2383,2024-04-09 07:00:00,ST7,P416,378,4,0.0,Cash
S2384,2024-04-09 08:00:00,ST31,P694,952,2,0.1,Cash
S2385,2024-04-09 09:00:00,ST44,P482,346,7,0.1,M-Pesa
S2386,2024-04-09 10:00:00,ST10,P456,59,9,0.0,Cash
S2387,2024-04-09 11:00:00,ST39,P827,495,1,0.05,Card
S2388,2024-04-09 12:00:00,ST13,P297,971,3,0.05,Bank
S2389,2024-04-09 13:00:00,ST31,P112,885,7,0.1,Card
S2390,2024-04-09 14:00:00,ST7,P962,279,9,0.15,M-Pesa
S2391,2024-04-09 15:00:00,ST49,P230,585,5,0.1,Cash
S2392,2024-04-09 16:00:00,ST42,P96,127,7,0.15,Bank
S2393,2024-04-09 17:00:00,ST42,P950,474,7,0.1,Cash
S2394,2024-04-09 18:00:00,ST36,P680,242,4,0.0,Cash
S2395,2024-04-09 19:00:00,ST20,P378,450,5,0.1,Bank
S2396,2024-04-09 20:00:00,ST4,P156,158,2,0.15,Bank
S2397,2024-04-09 21:00:00,ST7,P421,841,8,0.15,Card
S2398,2024-04-09 22:00:00,ST1,P105,972,1,0.1,Card
S2399,2024-04-09 23:00:00,ST44,P705,312,2,0.1,Card
S2400,2024-04-10 00:00:00,ST45,P330,378,3,0.05,Card
S2401,2024-04-10 01:00:00,ST42,P439,412,7,0.1,Card
S2402,2024-04-10 02:00:00,ST47,P132,916,6,0.1,M-Pesa
S2403,2024-04-10 03:00:00,ST13,P867,427,7,0.0,M-Pesa
S2404,2024-04-10 04:00:00,ST22,P382,829,5,0.15,Cash
S2405,2024-04-10 05:00:00,ST21,P138,390,4,0.05,Cash
S2406,2024-04-10 06:00:00,ST22,P943,308,7,0.0,Card
S2407,2024-04-10 07:00:00,ST28,P843,384,3,0.1,Cash
S2408,2024-04-10 08:00:00,ST9,P270,134,7,0.15,M-Pesa
S2409,2024-04-10 09:00:00,ST26,P550,571,2,0.1,M-Pesa
S2410,2024-04-10 10:00:00,ST9,P396,850,8,0.1,Cash
S2411,2024-04-10 11:00:00,ST15,P557,863,6,0.1,Card
S2412,2024-04-10 12:00:00,ST10,P913,620,3,0.1,M-Pesa
S2413,2024-04-10 13:00:00,ST24,P464,357,3,0.15,Bank
S2414,2024-04-10 14:00:00,ST42,P675,311,5,0.0,Bank
S2415,2024-04-10 15:00:00,ST8,P450,947,3,0.1,Cash
S2416,2024-04-10 16:00:00,ST24,P331,846,6,0.1,Card
S2417,2024-04-10 17:00:00,ST16,P253,680,2,0.05,Cash
S2418,2024-04-10 18:00:00,ST49,P681,729,8,0.05,Card
S2419,2024-04-10 19:00:00,ST26,P963,914,9,0.15,Card
S2420,2024-04-10 20:00:00,ST27,P285,750,7,0.1,Bank
S2421,2024-04-10 21:00:00,ST37,P274,501,3,0.1,M-Pesa
S2422,2024-04-10 22:00:00,ST4,P20,300,4,0.1,M-Pesa
S2423,2024-04-10 23:00:00,ST50,P239,373,2,0.15,Cash
S2424,2024-04-11 00:00:00,ST24,P270,974,9,0.15,Cash
S2425,2024-04-11 01:00:00,ST19,P418,278,5,0.1,Card
S2426,2024-04-11 02:00:00,ST36,P945,751,2,0.1,M-Pesa
S2427,2024-04-11 03:00:00,ST39,P310,877,6,0.15,Card
S2428,2024-04-11 04:00:00,ST10,P31,685,7,0.1,Bank
S2429,2024-04-11 05:00:00,ST25,P826,645,2,0.0,Bank
S2430,2024-04-11 06:00:00,ST18,P104,346,1,0.0,Card
S2431,2024-04-11 07:00:00,ST19,P682,776,7,0.15,Card
S2432,2024-04-11 08:00:00,ST36,P186,286,1,0.0,Card
S2433,2024-04-11 09:00:00,ST10,P128,674,3,0.05,Card
S2434,2024-04-11 10:00:00,ST33,P210,266,4,0.1,Card
S2435,2024-04-11 11:00:00,ST50,P414,882,2,0.05,Bank
S2436,2024-04-11 12:00:00,ST5,P281,295,7,0.05,Bank
S2437,2024-04-11 13:00:00,ST47,P959,497,5,0.05,Bank
S2438,2024-04-11 14:00:00,ST49,P253,896,1,0.0,Cash
S2439,2024-04-11 15:00:00,ST35,P19,368,8,0.1,Bank
S2440,2024-04-11 16:00:00,ST44,P712,481,7,0.1,M-Pesa
S2441,2024-04-11 17:00:00,ST34,P732,453,4,0.15,M-Pesa
S2442,2024-04-11 18:00:00,ST33,P136,935,2,0.05,Card
S2443,2024-04-11 19:00:00,ST21,P223,86,7,0.0,Bank
S2444,2024-04-11 20:00:00,ST17,P3,625,2,0.05,Card
S2445,2024-04-11 21:00:00,ST22,P963,780,6,0.05,Card
S2446,2024-04-11 22:00:00,ST48,P236,391,1,0.1,M-Pesa
S2447,2024-04-11 23:00:00,ST37,P854,438,7,0.15,M-Pesa
S2448,2024-04-12 00:00:00,ST15,P465,83,7,0.0,Card
S2449,2024-04-12 01:00:00,ST35,P228,88,4,0.1,M-Pesa
S2450,2024-04-12 02:00:00,ST28,P913,628,4,0.05,Card
S2451,2024-04-12 03:00:00,ST7,P654,258,5,0.1,Card
S2452,2024-04-12 04:00:00,ST32,P499,879,2,0.05,Card
S2453,2024-04-12 05:00:00,ST11,P521,905,9,0.0,Cash
S2454,2024-04-12 06:00:00,ST10,P702,201,4,0.1,M-Pesa
S2455,2024-04-12 07:00:00,ST9,P862,948,9,0.1,M-Pesa
S2456,2024-04-12 08:00:00,ST14,P917,414,3,0.1,Bank
S2457,2024-04-12 09:00:00,ST13,P972,248,9,0.1,M-Pesa
S2458,2024-04-12 10:00:00,ST25,P677,650,1,0.1,Bank
S2459,2024-04-12 11:00:00,ST2,P992,809,7,0.0,Card
S2460,2024-04-12 12:00:00,ST35,P139,884,4,0.15,Cash
S2461,2024-04-12 13:00:00,ST7,P276,128,7,0.0,Card
S2462,2024-04-12 14:00:00,ST21,P291,526,6,0.1,Card
S2463,2024-04-12 15:00:00,ST18,P53,483,4,0.05,Card
S2464,2024-04-12 16:00:00,ST3,P687,846,4,0.05,Bank
S2465,2024-04-12 17:00:00,ST42,P110,891,8,0.1,Cash
S2466,2024-04-12 18:00:00,ST39,P715,81,7,0.15,Card
S2467,2024-04-12 19:00:00,ST41,P948,136,4,0.1,Bank
S2468,2024-04-12 20:00:00,ST49,P648,600,6,0.0,Card
S2469,2024-04-12 21:00:00,ST11,P4,442,6,0.15,Cash
S2470,2024-04-12 22:00:00,ST39,P667,662,1,0.15,Card
S2471,2024-04-12 23:00:00,ST24,P684,293,2,0.0,Card
S2472,2024-04-13 00:00:00,ST46,P936,281,4,0.15,M-Pesa
S2473,2024-04-13 01:00:00,ST19,P870,959,6,0.1,Bank
S2474,2024-04-13 02:00:00,ST4,P47,629,6,0.1,Cash
S2475,2024-04-13 03:00:00,ST26,P94,241,1,0.05,Bank
S2476,2024-04-13 04:00:00,ST38,P940,965,8,0.0,M-Pesa
S2477,2024-04-13 05:00:00,ST42,P560,589,2,0.15,Card
S2478,2024-04-13 06:00:00,ST32,P752,319,5,0.15,Cash
S2479,2024-04-13 07:00:00,ST39,P859,989,4,0.15,Cash
S2480,2024-04-13 08:00:00,ST45,P213,787,5,0.1,Bank
S2481,2024-04-13 09:00:00,ST46,P436,126,5,0.0,Card
S2482,2024-04-13 10:00:00,ST36,P852,784,8,0.1,M-Pesa
S2483,2024-04-13 11:00:00,ST40,P508,933,7,0.15,Card
S2484,2024-04-13 12:00:00,ST37,P836,216,9,0.1,Bank
S2485,2024-04-13 13:00:00,ST33,P651,333,1,0.15,Cash
S2486,2024-04-13 14:00:00,ST36,P205,753,6,0.15,Cash
S2487,2024-04-13 15:00:00,ST3,P381,138,6,0.1,Card
S2488,2024-04-13 16:00:00,ST9,P73,593,2,0.15,Card
S2489,2024-04-13 17:00:00,ST8,P516,698,8,0.1,Card
S2490,2024-04-13 18:00:00,ST33,P76,205,6,0.05,Card
S2491,2024-04-13 19:00:00,ST6,P841,299,9,0.1,M-Pesa
S2492,2024-04-13 20:00:00,ST41,P77,144,5,0.05,M-Pesa
S2493,2024-04-13 21:00:00,ST39,P816,66,7,0.05,M-Pesa
S2494,2024-04-13 22:00:00,ST4,P768,166,6,0.1,M-Pesa
S2495,2024-04-13 23:00:00,ST13,P410,382,5,0.0,Bank
S2496,2024-04-14 00:00:00,ST49,P614,872,6,0.0,Cash
S2497,2024-04-14 01:00:00,ST2,P106,571,4,0.1,Cash
S2498,2024-04-14 02:00:00,ST5,P845,129,3,0.1,Bank
S2499,2024-04-14 03:00:00,ST44,P551,695,1,0.15,Bank
S2500,2024-04-14 04:00:00,ST27,P476,481,1,0.15,M-Pesa
S2501,2024-04-14 05:00:00,ST32,P826,252,6,0.1,Card
S2502,2024-04-14 06:00:00,ST21,P275,165,9,0.0,Cash
S2503,2024-04-14 07:00:00,ST8,P88,269,8,0.15,Bank
S2504,2024-04-14 08:00:00,ST38,P723,302,2,0.15,Card
S2505,2024-04-14 09:00:00,ST8,P881,218,9,0.0,M-Pesa
S2506,2024-04-14 10:00:00,ST50,P77,896,8,0.1,Bank
S2507,2024-04-14 11:00:00,ST3,P77,365,9,0.0,Cash
S2508,2024-04-14 12:00:00,ST44,P442,766,4,0.05,Cash
S2509,2024-04-14 13:00:00,ST3,P540,859,9,0.15,Cash
S2510,2024-04-14 14:00:00,ST22,P245,421,2,0.15,Bank
S2511,2024-04-14 15:00:00,ST6,P578,809,1,0.15,Cash
S2512,2024-04-14 16:00:00,ST2,P778,926,9,0.0,M-Pesa
S2513,2024-04-14 17:00:00,ST23,P382,632,8,0.0,Cash
S2514,2024-04-14 18:00:00,ST44,P982,205,7,0.1,M-Pesa
S2515,2024-04-14 19:00:00,ST2,P717,663,8,0.15,Cash
S2516,2024-04-14 20:00:00,ST38,P570,62,1,0.05,M-Pesa
S2517,2024-04-14 21:00:00,ST17,P713,557,9,0.1,Bank
S2518,2024-04-14 22:00:00,ST35,P737,514,9,0.0,M-Pesa
S2519,2024-04-14 23:00:00,ST34,P142,832,9,0.05,Bank
S2520,2024-04-15 00:00:00,ST23,P893,853,6,0.1,Card
S2521,2024-04-15 01:00:00,ST30,P368,269,4,0.0,M-Pesa
S2522,2024-04-15 02:00:00,ST8,P84,64,2,0.05,Bank
S2523,2024-04-15 03:00:00,ST22,P143,799,4,0.1,Card
S2524,2024-04-15 04:00:00,ST44,P352,166,7,0.05,Cash
S2525,2024-04-15 05:00:00,ST36,P545,380,1,0.0,Card
S2526,2024-04-15 06:00:00,ST5,P913,105,9,0.1,M-Pesa
S2527,2024-04-15 07:00:00,ST13,P152,400,3,0.0,Card
S2528,2024-04-15 08:00:00,ST29,P158,181,4,0.15,Cash
S2529,2024-04-15 09:00:00,ST31,P446,275,5,0.15,Card
S2530,2024-04-15 10:00:00,ST47,P653,357,3,0.05,M-Pesa
S2531,2024-04-15 11:00:00,ST16,P958,524,4,0.15,M-Pesa
S2532,2024-04-15 12:00:00,ST42,P763,955,5,0.0,Bank
S2533,2024-04-15 13:00:00,ST30,P303,271,1,0.05,Cash
S2534,2024-04-15 14:00:00,ST16,P624,222,9,0.1,Cash
S2535,2024-04-15 15:00:00,ST12,P656,389,4,0.0,Card
S2536,2024-04-15 16:00:00,ST17,P450,846,9,0.1,Cash
S2537,2024-04-15 17:00:00,ST16,P721,555,4,0.1,M-Pesa
S2538,2024-04-15 18:00:00,ST12,P224,870,1,0.1,Card
S2539,2024-04-15 19:00:00,ST8,P43,206,5,0.1,Bank
S2540,2024-04-15 20:00:00,ST20,P264,200,9,0.0,Card
S2541,2024-04-15 21:00:00,ST3,P756,746,3,0.15,Card
S2542,2024-04-15 22:00:00,ST16,P3,227,5,0.0,Bank
S2543,2024-04-15 23:00:00,ST30,P637,582,3,0.15,Card
S2544,2024-04-16 00:00:00,ST45,P268,161,3,0.1,Cash
S2545,2024-04-16 01:00:00,ST23,P596,732,1,0.15,Card
S2546,2024-04-16 02:00:00,ST28,P16,187,2,0.1,Card
S2547,2024-04-16 03:00:00,ST40,P334,282,2,0.05,Card
S2548,2024-04-16 04:00:00,ST5,P464,381,9,0.1,M-Pesa
S2549,2024-04-16 05:00:00,ST20,P59,591,7,0.15,M-Pesa
S2550,2024-04-16 06:00:00,ST40,P177,942,8,0.05,Cash
S2551,2024-04-16 07:00:00,ST44,P63,356,2,0.05,Bank
S2552,2024-04-16 08:00:00,ST1,P958,210,9,0.1,M-Pesa
S2553,2024-04-16 09:00:00,ST30,P561,451,3,0.0,M-Pesa
S2554,2024-04-16 10:00:00,ST21,P307,639,2,0.15,Cash
S2555,2024-04-16 11:00:00,ST20,P246,327,1,0.05,Cash
S2556,2024-04-16 12:00:00,ST6,P289,369,9,0.0,Bank
S2557,2024-04-16 13:00:00,ST22,P798,582,8,0.1,Card
S2558,2024-04-16 14:00:00,ST18,P955,946,4,0.1,Card
S2559,2024-04-16 15:00:00,ST8,P332,546,7,0.1,Bank
S2560,2024-04-16 16:00:00,ST39,P527,412,3,0.1,Bank
S2561,2024-04-16 17:00:00,ST32,P850,421,3,0.15,Bank
S2562,2024-04-16 18:00:00,ST33,P255,941,4,0.05,Cash
S2563,2024-04-16 19:00:00,ST16,P604,704,2,0.15,Card
S2564,2024-04-16 20:00:00,ST12,P510,85,4,0.05,Bank
S2565,2024-04-16 21:00:00,ST38,P791,352,3,0.0,Bank
S2566,2024-04-16 22:00:00,ST34,P718,487,8,0.0,Card
S2567,2024-04-16 23:00:00,ST14,P606,775,2,0.05,Card
S2568,2024-04-17 00:00:00,ST36,P737,81,9,0.1,Cash
S2569,2024-04-17 01:00:00,ST33,P813,235,3,0.0,M-Pesa
S2570,2024-04-17 02:00:00,ST23,P830,223,4,0.15,M-Pesa
S2571,2024-04-17 03:00:00,ST50,P463,615,3,0.05,Cash
S2572,2024-04-17 04:00:00,ST45,P199,722,3,0.0,Cash
S2573,2024-04-17 05:00:00,ST2,P271,299,8,0.05,Card
S2574,2024-04-17 06:00:00,ST41,P746,812,8,0.1,Cash
S2575,2024-04-17 07:00:00,ST21,P558,984,6,0.05,Cash
S2576,2024-04-17 08:00:00,ST2,P64,328,4,0.0,Bank
S2577,2024-04-17 09:00:00,ST27,P230,732,1,0.05,Cash
S2578,2024-04-17 10:00:00,ST9,P942,744,4,0.0,Cash
S2579,2024-04-17 11:00:00,ST1,P952,51,8,0.0,Bank
S2580,2024-04-17 12:00:00,ST11,P249,243,6,0.0,Card
S2581,2024-04-17 13:00:00,ST3,P246,215,2,0.15,Card
S2582,2024-04-17 14:00:00,ST23,P940,808,3,0.1,Cash
S2583,2024-04-17 15:00:00,ST26,P587,974,7,0.1,Cash
S2584,2024-04-17 16:00:00,ST4,P157,805,4,0.05,M-Pesa
S2585,2024-04-17 17:00:00,ST18,P735,159,4,0.05,Bank
S2586,2024-04-17 18:00:00,ST6,P702,429,5,0.0,M-Pesa
S2587,2024-04-17 19:00:00,ST35,P985,884,8,0.1,Cash
S2588,2024-04-17 20:00:00,ST22,P564,632,7,0.05,M-Pesa
S2589,2024-04-17 21:00:00,ST43,P950,725,9,0.05,M-Pesa
S2590,2024-04-17 22:00:00,ST15,P88,334,5,0.1,Card
S2591,2024-04-17 23:00:00,ST22,P313,936,1,0.0,Bank
S2592,2024-04-18 00:00:00,ST37,P851,470,4,0.05,Card
S2593,2024-04-18 01:00:00,ST42,P66,162,6,0.0,Card
S2594,2024-04-18 02:00:00,ST12,P662,277,6,0.1,M-Pesa
S2595,2024-04-18 03:00:00,ST47,P20,520,9,0.1,Bank
S2596,2024-04-18 04:00:00,ST49,P33,862,5,0.05,Cash
S2597,2024-04-18 05:00:00,ST42,P840,577,5,0.05,Bank
S2598,2024-04-18 06:00:00,ST38,P793,545,6,0.1,Card
S2599,2024-04-18 07:00:00,ST18,P558,80,6,0.0,M-Pesa
S2600,2024-04-18 08:00:00,ST45,P73,211,3,0.0,Cash
S2601,2024-04-18 09:00:00,ST35,P866,867,6,0.15,Card
S2602,2024-04-18 10:00:00,ST30,P825,754,8,0.1,M-Pesa
S2603,2024-04-18 11:00:00,ST24,P343,771,6,0.05,Card
S2604,2024-04-18 12:00:00,ST42,P133,427,5,0.1,M-Pesa
S2605,2024-04-18 13:00:00,ST30,P55,495,3,0.05,Bank
S2606,2024-04-18 14:00:00,ST14,P61,793,1,0.0,Card
S2607,2024-04-18 15:00:00,ST6,P857,476,5,0.05,Bank
S2608,2024-04-18 16:00:00,ST3,P520,745,6,0.15,Bank
S2609,2024-04-18 17:00:00,ST16,P272,553,6,0.0,M-Pesa
S2610,2024-04-18 18:00:00,ST7,P246,576,6,0.15,Cash
S2611,2024-04-18 19:00:00,ST14,P176,993,3,0.1,Bank
S2612,2024-04-18 20:00:00,ST9,P628,866,4,0.05,Card
S2613,2024-04-18 21:00:00,ST15,P317,770,3,0.0,Card
S2614,2024-04-18 22:00:00,ST21,P783,733,2,0.05,M-Pesa
S2615,2024-04-18 23:00:00,ST35,P705,827,8,0.15,Bank
S2616,2024-04-19 00:00:00,ST2,P662,581,7,0.0,Cash
S2617,2024-04-19 01:00:00,ST27,P131,631,8,0.15,Cash
S2618,2024-04-19 02:00:00,ST2,P102,569,6,0.0,Card
S2619,2024-04-19 03:00:00,ST35,P310,990,7,0.1,M-Pesa
S2620,2024-04-19 04:00:00,ST18,P782,83,1,0.1,Bank
S2621,2024-04-19 05:00:00,ST14,P292,785,5,0.05,Card
S2622,2024-04-19 06:00:00,ST20,P722,740,4,0.15,M-Pesa
S2623,2024-04-19 07:00:00,ST18,P495,807,3,0.15,Cash
S2624,2024-04-19 08:00:00,ST10,P361,539,2,0.0,Card
S2625,2024-04-19 09:00:00,ST25,P338,821,9,0.1,M-Pesa
S2626,2024-04-19 10:00:00,ST2,P579,669,8,0.05,Cash
S2627,2024-04-19 11:00:00,ST25,P10,803,2,0.1,M-Pesa
S2628,2024-04-19 12:00:00,ST33,P49,472,6,0.15,Card
S2629,2024-04-19 13:00:00,ST36,P487,517,3,0.05,Bank
S2630,2024-04-19 14:00:00,ST31,P623,73,3,0.1,M-Pesa
S2631,2024-04-19 15:00:00,ST14,P321,265,5,0.1,Bank
S2632,2024-04-19 16:00:00,ST1,P731,104,7,0.0,Card
S2633,2024-04-19 17:00:00,ST46,P569,75,7,0.0,Cash
S2634,2024-04-19 18:00:00,ST16,P795,330,1,0.15,M-Pesa
S2635,2024-04-19 19:00:00,ST46,P971,853,7,0.1,Cash
S2636,2024-04-19 20:00:00,ST3,P625,376,7,0.0,Bank
S2637,2024-04-19 21:00:00,ST35,P133,235,6,0.1,Bank
S2638,2024-04-19 22:00:00,ST41,P583,544,6,0.05,Cash
S2639,2024-04-19 23:00:00,ST6,P83,61,2,0.1,Card
S2640,2024-04-20 00:00:00,ST25,P57,690,3,0.1,Bank
S2641,2024-04-20 01:00:00,ST13,P376,933,3,0.15,Card
S2642,2024-04-20 02:00:00,ST34,P349,483,3,0.05,Cash
S2643,2024-04-20 03:00:00,ST8,P271,970,2,0.05,Card
S2644,2024-04-20 04:00:00,ST21,P483,257,9,0.0,Bank
S2645,2024-04-20 05:00:00,ST34,P111,182,6,0.05,Cash
S2646,2024-04-20 06:00:00,ST4,P869,388,2,0.15,Card
S2647,2024-04-20 07:00:00,ST25,P887,245,3,0.0,Card
S2648,2024-04-20 08:00:00,ST15,P76,311,6,0.1,M-Pesa
S2649,2024-04-20 09:00:00,ST4,P158,331,4,0.05,Bank
S2650,2024-04-20 10:00:00,ST45,P532,418,7,0.1,M-Pesa
S2651,2024-04-20 11:00:00,ST12,P933,152,6,0.0,Card
S2652,2024-04-20 12:00:00,ST32,P643,681,6,0.05,Bank
S2653,2024-04-20 13:00:00,ST32,P329,232,3,0.0,Cash
S2654,2024-04-20 14:00:00,ST28,P122,472,8,0.0,Cash
S2655,2024-04-20 15:00:00,ST13,P41,58,9,0.05,Cash
S2656,2024-04-20 16:00:00,ST31,P167,606,6,0.05,Card
S2657,2024-04-20 17:00:00,ST14,P922,293,2,0.0,Card
S2658,2024-04-20 18:00:00,ST20,P642,831,1,0.15,Cash
S2659,2024-04-20 19:00:00,ST18,P23,673,3,0.05,M-Pesa
S2660,2024-04-20 20:00:00,ST29,P279,616,3,0.0,M-Pesa
S2661,2024-04-20 21:00:00,ST6,P763,442,8,0.1,Bank
S2662,2024-04-20 22:00:00,ST32,P469,576,5,0.1,Bank
S2663,2024-04-20 23:00:00,ST29,P400,86,1,0.05,Cash
S2664,2024-04-21 00:00:00,ST43,P9,227,4,0.05,Card
S2665,2024-04-21 01:00:00,ST2,P13,688,7,0.1,Card
S2666,2024-04-21 02:00:00,ST23,P924,678,5,0.0,Bank
S2667,2024-04-21 03:00:00,ST19,P923,901,6,0.0,Cash
S2668,2024-04-21 04:00:00,ST31,P819,121,4,0.0,Bank
S2669,2024-04-21 05:00:00,ST5,P832,401,2,0.15,M-Pesa
S2670,2024-04-21 06:00:00,ST19,P52,672,9,0.05,Cash
S2671,2024-04-21 07:00:00,ST34,P209,198,2,0.15,Cash
S2672,2024-04-21 08:00:00,ST10,P550,746,2,0.15,Cash
S2673,2024-04-21 09:00:00,ST25,P612,154,2,0.15,M-Pesa
