delivery_id,supplier_id,product_id,qty_ordered,qty_delivered,delivery_date,delay_days
D1772,SUP52,P927,403,272,2024-02-09,5
D1773,SUP146,P287,364,266,2024-08-12,7
D1774,SUP268,P416,464,385,2024-11-22,6
D1775,SUP235,P36,290,393,2024-08-15,0
D1776,SUP111,P598,379,110,2024-05-07,8
D1777,SUP165,P915,361,213,2024-03-02,3
D1778,SUP266,P429,246,16,2024-10-02,1
D1779,SUP343,P547,213,89,2024-05-26,9
D1780,SUP466,P934,463,302,2024-08-11,2
D1781,SUP21,P682,164,237,2024-09-03,4
D1782,SUP438,P444,72,118,2024-01-21,1
D1783,SUP495,P527,88,194,2024-09-21,5
D1784,SUP374,P56,122,165,2024-12-21,0
D1785,SUP141,P742,133,50,2024-03-01,8
D1786,SUP450,P956,404,379,2024-10-16,4
D1787,SUP254,P648,375,277,2024-04-17,0
D1788,SUP66,P992,433,211,2024-07-16,-1
D1789,SUP146,P740,423,360,2024-12-03,5
D1790,SUP291,P357,214,482,2024-03-27,-1
D1791,SUP368,P734,158,58,2024-02-28,6
D1792,SUP98,P243,158,206,2024-11-22,2
D1793,SUP233,P23,243,357,2024-05-21,1
D1794,SUP458,P235,108,9,2024-02-22,9
D1795,SUP101,P327,387,288,2024-09-12,6
D1796,SUP416,P150,246,214,2024-03-24,5
D1797,SUP281,P548,319,376,2024-12-19,-1
D1798,SUP152,P167,132,261,2024-12-15,2
D1799,SUP469,P92,356,158,2024-10-26,-2
D1800,SUP493,P972,414,25,2024-05-14,-1
D1801,SUP295,P963,187,396,2024-12-15,2
D1802,SUP316,P365,297,399,2024-08-22,0
D1803,SUP226,P38,226,291,2024-12-15,7
D1804,SUP26,P812,230,220,2024-02-15,7
D1805,SUP255,P420,102,214,2024-03-30,7
D1806,SUP298,P149,145,459,2024-07-15,-2
D1807,SUP295,P278,138,35,2024-12-10,4
D1808,SUP69,P407,223,44,2024-04-28,4
D1809,SUP326,P254,492,24,2024-04-03,0
D1810,SUP352,P903,114,367,2024-06-10,4
D1811,SUP297,P263,148,407,2024-10-28,2
D1812,SUP160,P533,359,218,2024-01-19,5
D1813,SUP8,P172,170,480,2024-01-30,-1
D1814,SUP18,P846,107,402,2024-09-20,9
D1815,SUP186,P810,216,448,2024-03-26,4
D1816,SUP374,P135,396,412,2024-09-30,0
D1817,SUP129,P581,379,92,2024-11-11,7
D1818,SUP152,P869,106,300,2024-03-28,1
D1819,SUP175,P147,403,189,2024-10-26,-2
D1820,SUP337,P601,146,298,2024-04-17,4
D1821,SUP63,P908,457,16,2024-02-21,8
D1822,SUP402,P9,228,102,2024-12-31,8
D1823,SUP404,P385,136,443,2024-01-08,5
D1824,SUP26,P564,175,477,2024-11-29,-1
D1825,SUP114,P683,306,24,2024-10-02,2
D1826,SUP222,P861,269,96,2024-08-11,2
D1827,SUP101,P235,279,289,2024-06-11,5
D1828,SUP347,P339,286,168,2024-11-23,0
D1829,SUP423,P271,316,141,2024-11-17,-1
D1830,SUP23,P612,378,367,2024-03-27,-1
D1831,SUP346,P594,120,251,2024-10-31,-2
D1832,SUP5,P191,376,312,2024-07-12,4
D1833,SUP14,P406,425,409,2024-12-13,3
D1834,SUP99,P790,140,17,2024-07-15,8
D1835,SUP256,P990,380,403,2024-06-27,0
D1836,SUP117,P711,438,198,2024-12-07,6
D1837,SUP224,P573,156,285,2024-07-17,2
D1838,SUP429,P190,236,496,2024-02-23,6
D1839,SUP452,P774,61,156,2024-08-03,-2
D1840,SUP22,P525,140,364,2024-01-26,0
D1841,SUP113,P696,229,65,2024-11-29,5
D1842,SUP33,P500,114,139,2024-12-16,9
D1843,SUP269,P462,441,404,2024-10-04,0
D1844,SUP328,P962,103,457,2024-06-25,5
D1845,SUP102,P234,466,33,2024-04-18,-2
D1846,SUP430,P976,150,37,2024-05-24,8
D1847,SUP201,P807,475,96,2024-12-29,1
D1848,SUP442,P366,243,69,2024-04-03,6
D1849,SUP108,P417,295,187,2024-05-15,4
D1850,SUP412,P385,402,340,2024-07-07,8
D1851,SUP129,P862,373,376,2024-03-01,2
D1852,SUP143,P203,340,183,2024-09-14,-2
D1853,SUP391,P526,455,186,2024-02-17,9
D1854,SUP401,P933,88,439,2024-09-01,8
D1855,SUP460,P549,54,91,2024-10-28,6
D1856,SUP311,P501,57,313,2024-11-12,8
D1857,SUP447,P995,111,328,2024-01-13,3
D1858,SUP119,P526,100,212,2024-03-03,7
D1859,SUP221,P112,83,361,2024-12-20,3
D1860,SUP312,P150,90,329,2024-08-09,6
D1861,SUP14,P287,325,310,2024-02-15,5
D1862,SUP77,P594,131,284,2024-12-05,6
D1863,SUP117,P330,152,207,2024-04-15,-1
D1864,SUP56,P152,204,367,2024-11-25,0
D1865,SUP416,P792,425,338,2024-08-24,2
D1866,SUP234,P672,388,373,2024-10-06,2
D1867,SUP125,P357,122,287,2024-12-03,3
D1868,SUP373,P694,133,267,2024-01-28,-1
D1869,SUP25,P34,248,151,2024-03-16,5
D1870,SUP91,P629,65,115,2024-08-12,9
D1871,SUP408,P376,127,425,2024-06-18,-2
D1872,SUP397,P842,250,192,2024-09-15,9
D1873,SUP93,P942,312,174,2024-06-09,4
D1874,SUP158,P974,198,114,2024-08-03,3
D1875,SUP219,P471,94,426,2024-09-13,6
D1876,SUP7,P800,427,297,2024-11-02,4
D1877,SUP141,P956,143,117,2024-05-16,9
D1878,SUP135,P303,255,224,2024-08-14,9
D1879,SUP99,P639,204,173,2024-01-16,5
D1880,SUP198,P505,179,245,2024-07-19,-1
D1881,SUP22,P716,305,268,2024-07-22,7
D1882,SUP315,P553,62,284,2024-10-31,1
D1883,SUP398,P344,166,385,2024-09-18,6
D1884,SUP21,P34,304,126,2024-12-24,4
D1885,SUP18,P47,286,184,2024-04-25,8
D1886,SUP48,P532,452,191,2024-10-12,9
D1887,SUP93,P861,250,295,2024-12-28,-1
D1888,SUP26,P272,411,394,2024-06-21,-2
D1889,SUP39,P884,359,306,2024-04-09,0
D1890,SUP165,P1000,287,178,2024-12-10,9
D1891,SUP190,P434,235,202,2024-10-11,3
D1892,SUP448,P618,443,478,2024-06-28,7
D1893,SUP370,P393,436,388,2024-10-11,2
D1894,SUP493,P364,450,438,2024-04-28,-2
D1895,SUP446,P946,187,176,2024-03-08,0
D1896,SUP484,P692,348,194,2024-04-13,7
D1897,SUP156,P387,100,181,2024-07-19,2
D1898,SUP395,P458,483,81,2024-03-25,9
D1899,SUP401,P680,50,93,2024-08-26,6
D1900,SUP268,P513,69,241,2024-09-23,8
D1901,SUP28,P439,392,404,2024-03-17,7
D1902,SUP216,P263,240,330,2024-05-27,9
D1903,SUP31,P223,420,460,2024-03-14,7
D1904,SUP485,P233,257,244,2024-07-03,2
D1905,SUP440,P909,347,76,2024-08-02,9
D1906,SUP497,P506,359,59,2024-09-09,7
D1907,SUP256,P824,148,66,2024-04-05,-2
D1908,SUP184,P790,362,143,2024-08-03,6
D1909,SUP413,P528,95,25,2024-05-18,0
D1910,SUP389,P278,447,461,2024-08-06,5
D1911,SUP119,P262,125,3,2024-11-10,-2
D1912,SUP291,P117,231,356,2024-08-02,6
D1913,SUP381,P750,181,89,2024-11-19,0
D1914,SUP141,P1,405,357,2024-08-24,4
D1915,SUP371,P2,496,398,2024-09-03,9
D1916,SUP429,P731,405,404,2024-02-18,4
D1917,SUP73,P460,326,187,2024-01-15,3
D1918,SUP415,P70,434,296,2024-12-07,-1
D1919,SUP471,P194,109,460,2024-05-18,9
D1920,SUP379,P37,72,332,2024-03-15,7
D1921,SUP144,P714,65,421,2024-01-08,-2
D1922,SUP438,P17,63,57,2024-02-06,0
D1923,SUP468,P657,154,17,2024-06-04,4
D1924,SUP245,P6,167,303,2024-01-20,5
D1925,SUP47,P385,126,319,2024-09-12,9
D1926,SUP136,P212,435,207,2024-04-24,7
D1927,SUP176,P786,126,244,2024-01-22,2
D1928,SUP209,P649,184,303,2024-02-27,7
D1929,SUP192,P544,127,330,2024-04-21,0
D1930,SUP306,P145,119,345,2024-07-21,9
D1931,SUP147,P403,127,360,2024-01-23,0
D1932,SUP43,P503,189,64,2024-04-07,9
D1933,SUP485,P49,457,223,2024-02-03,0
D1934,SUP365,P141,199,236,2024-08-21,1
D1935,SUP91,P513,351,249,2024-06-26,4
D1936,SUP335,P877,283,448,2024-02-16,4
D1937,SUP88,P550,390,307,2024-06-25,6
D1938,SUP197,P748,417,431,2024-10-05,9
D1939,SUP181,P38,288,134,2024-03-05,-2
D1940,SUP175,P548,463,189,2024-09-30,2
D1941,SUP294,P202,53,397,2024-08-16,4
D1942,SUP57,P611,270,104,2024-01-25,1
D1943,SUP265,P794,281,145,2024-09-14,7
D1944,SUP345,P304,471,140,2024-07-04,1
D1945,SUP143,P865,252,472,2024-08-01,1
D1946,SUP236,P168,93,460,2024-03-13,2
D1947,SUP27,P712,330,355,2024-02-23,-1
D1948,SUP443,P183,123,144,2024-05-23,-2
D1949,SUP173,P404,147,118,2024-07-09,3
D1950,SUP6,P253,129,420,2024-02-12,9
D1951,SUP39,P2,105,176,2024-04-14,9
D1952,SUP16,P512,309,477,2024-06-20,-1
D1953,SUP256,P935,241,464,2024-01-16,4
D1954,SUP307,P1000,259,137,2024-07-25,7
D1955,SUP285,P476,478,79,2024-01-07,5
D1956,SUP225,P349,426,237,2024-06-03,7
D1957,SUP82,P501,132,225,2024-09-30,0
D1958,SUP356,P985,145,278,2024-05-14,6
D1959,SUP489,P90,62,142,2024-12-07,4
D1960,SUP257,P968,324,70,2024-11-13,2
D1961,SUP141,P94,314,162,2024-03-01,1
D1962,SUP390,P317,405,465,2024-07-08,4
D1963,SUP20,P884,267,334,2024-11-13,3
D1964,SUP102,P442,245,185,2024-09-25,3
D1965,SUP354,P313,365,426,2024-11-10,-1
D1966,SUP82,P65,239,407,2024-07-29,1
D1967,SUP126,P412,433,38,2024-01-17,5
D1968,SUP455,P606,271,58,2024-09-11,9
D1969,SUP37,P525,210,456,2024-01-16,4
D1970,SUP464,P745,302,200,2024-09-05,0
D1971,SUP462,P945,336,32,2024-09-25,1
D1972,SUP462,P661,367,289,2024-07-15,0
D1973,SUP388,P573,256,22,2024-08-13,7
D1974,SUP142,P469,253,55,2024-01-19,6
D1975,SUP65,P552,252,300,2024-04-02,4
D1976,SUP312,P395,410,245,2024-03-16,5
D1977,SUP417,P603,478,95,2024-09-02,2
D1978,SUP200,P197,418,404,2024-04-29,9
D1979,SUP347,P13,227,447,2024-02-23,9
D1980,SUP225,P204,264,213,2024-01-23,2
D1981,SUP250,P936,318,385,2024-05-01,-2
D1982,SUP378,P545,275,171,2024-09-01,6
D1983,SUP350,P954,396,264,2024-08-27,6
D1984,SUP404,P94,341,473,2024-04-16,9
D1985,SUP390,P451,187,339,2024-03-09,1
D1986,SUP385,P560,99,168,2024-10-30,-2
D1987,SUP9,P983,95,334,2024-08-25,0
D1988,SUP55,P479,365,234,2024-09-16,2
D1989,SUP32,P646,161,167,2024-09-23,3
D1990,SUP353,P331,292,57,2024-09-26,8
D1991,SUP250,P293,71,227,2024-02-01,6
D1992,SUP18,P807,365,468,2024-04-09,5
D1993,SUP293,P687,467,78,2024-07-02,9
D1994,SUP191,P237,250,377,2024-03-17,5
D1995,SUP275,P933,179,150,2024-08-11,-2
D1996,SUP353,P423,133,68,2024-06-26,7
D1997,SUP133,P890,433,33,2024-07-08,4
D1998,SUP312,P371,486,151,2024-09-21,4
D1999,SUP140,P646,249,409,2024-06-26,1
D2000,SUP449,P658,430,71,2024-04-14,8
D2001,SUP198,P961,77,7,2024-09-11,5
D2002,SUP209,P210,366,361,2024-07-23,4
D2003,SUP392,P436,389,119,2024-04-29,9
D2004,SUP133,P523,349,453,2024-10-08,-2
D2005,SUP483,P234,184,89,2024-04-19,8
D2006,SUP284,P902,250,234,2024-05-18,7
D2007,SUP463,P197,273,289,2024-06-30,2
D2008,SUP316,P24,337,179,2024-05-29,7
D2009,SUP92,P66,238,427,2024-06-25,4
D2010,SUP344,P752,286,346,2024-02-24,4
D2011,SUP90,P803,173,206,2024-12-07,1
D2012,SUP72,P226,78,337,2024-11-14,-2
D2013,SUP355,P362,332,127,2024-12-17,6
D2014,SUP80,P514,353,449,2024-07-17,2
D2015,SUP71,P244,358,408,2024-11-15,5
D2016,SUP17,P652,332,175,2024-12-09,-2
D2017,SUP51,P258,320,8,2024-03-13,1
D2018,SUP439,P946,401,143,2024-02-16,-1
D2019,SUP99,P803,51,452,2024-03-29,5
D2020,SUP320,P861,320,114,2024-03-26,9
D2021,SUP415,P865,221,280,2024-05-31,9
D2022,SUP187,P773,221,427,2024-02-13,7
D2023,SUP71,P363,316,214,2024-05-14,8
D2024,SUP51,P116,401,387,2024-09-08,8
D2025,SUP323,P107,211,350,2024-09-10,2
D2026,SUP18,P571,485,299,2024-06-29,0
D2027,SUP117,P161,373,210,2024-07-11,3
D2028,SUP155,P182,206,199,2024-02-06,5
D2029,SUP209,P615,353,101,2024-04-09,8
D2030,SUP160,P717,192,366,2024-03-09,5
D2031,SUP75,P287,188,419,2024-10-05,9
D2032,SUP204,P996,347,40,2024-10-24,5
D2033,SUP174,P531,406,272,2024-07-31,4
D2034,SUP164,P281,226,124,2024-09-27,6
D2035,SUP76,P619,430,452,2024-07-12,-2
D2036,SUP140,P703,288,274,2024-04-23,7
D2037,SUP315,P419,123,399,2024-01-18,8
D2038,SUP212,P565,320,316,2024-06-16,9
D2039,SUP170,P549,60,10,2024-01-18,-1
D2040,SUP323,P871,98,129,2024-05-25,1
D2041,SUP287,P993,303,4,2024-07-25,-1
D2042,SUP261,P555,174,482,2024-11-10,7
D2043,SUP84,P387,187,246,2024-11-26,-2
D2044,SUP232,P691,449,319,2024-09-10,5
D2045,SUP363,P559,264,16,2024-04-20,8
D2046,SUP175,P58,60,356,2024-07-11,3
D2047,SUP248,P234,127,188,2024-02-01,1
D2048,SUP170,P984,283,78,2024-03-03,9
D2049,SUP257,P131,359,86,2024-05-19,1
D2050,SUP184,P583,305,181,2024-08-02,7
D2051,SUP139,P333,226,298,2024-03-31,5
D2052,SUP237,P255,454,81,2024-09-13,8
D2053,SUP169,P313,190,164,2024-04-06,9
D2054,SUP292,P24,73,194,2024-04-12,7
D2055,SUP123,P614,132,289,2024-01-19,5
D2056,SUP287,P990,227,215,2024-01-11,4
D2057,SUP319,P837,99,193,2024-10-31,0
D2058,SUP88,P151,429,467,2024-11-19,5
D2059,SUP447,P873,67,71,2024-11-18,7
D2060,SUP399,P172,496,108,2024-07-21,1
D2061,SUP313,P822,103,234,2024-10-06,6
D2062,SUP386,P923,414,411,2024-10-21,4
D2063,SUP285,P703,280,441,2024-09-21,1
D2064,SUP315,P123,138,200,2024-09-27,2
D2065,SUP297,P274,493,29,2024-04-14,2
D2066,SUP342,P255,360,315,2024-01-01,-2
D2067,SUP41,P168,194,181,2024-07-21,4
D2068,SUP251,P84,313,330,2024-04-20,9
D2069,SUP139,P326,308,340,2024-09-06,1
D2070,SUP248,P734,414,435,2024-12-24,0
D2071,SUP95,P242,472,206,2024-01-23,2
D2072,SUP382,P637,279,187,2024-01-09,-2
D2073,SUP468,P582,301,304,2024-05-13,8
D2074,SUP363,P370,464,346,2024-09-24,-1
D2075,SUP423,P273,148,107,2024-12-29,-1
D2076,SUP207,P693,368,428,2024-02-23,8
D2077,SUP99,P932,291,345,2024-09-13,6
D2078,SUP465,P448,405,52,2024-05-20,0
D2079,SUP132,P123,481,435,2024-09-02,-2
D2080,SUP244,P253,145,191,2024-08-12,4
D2081,SUP31,P719,386,213,2024-03-15,9
D2082,SUP221,P820,491,293,2024-11-13,-1
D2083,SUP286,P849,350,326,2024-07-26,5
D2084,SUP445,P25,136,3,2024-09-01,7
D2085,SUP453,P556,52,304,2024-05-10,8
D2086,SUP93,P478,254,450,2024-01-16,8
D2087,SUP20,P491,467,152,2024-06-08,1
D2088,SUP457,P552,486,84,2024-12-12,8
D2089,SUP245,P512,72,63,2024-12-26,3
D2090,SUP357,P721,482,114,2024-07-27,-2
D2091,SUP270,P965,208,23,2024-06-24,9
D2092,SUP119,P891,121,64,2024-10-09,4
D2093,SUP44,P44,326,51,2024-09-24,7
D2094,SUP18,P432,233,178,2024-05-26,5
D2095,SUP433,P441,444,241,2024-05-24,6
D2096,SUP209,P625,180,369,2024-09-11,8
D2097,SUP81,P298,419,244,2024-06-22,2
D2098,SUP442,P675,56,326,2024-02-02,-2
D2099,SUP253,P139,343,24,2024-07-25,0
D2100,SUP326,P284,373,493,2024-06-05,6
D2101,SUP277,P172,232,196,2024-07-13,3
D2102,SUP249,P532,314,305,2024-08-14,2
D2103,SUP182,P128,372,139,2024-07-04,6
D2104,SUP494,P386,258,227,2024-12-06,6
D2105,SUP298,P617,59,19,2024-08-31,0
D2106,SUP266,P545,350,181,2024-04-12,2
D2107,SUP364,P676,72,395,2024-12-20,6
D2108,SUP348,P394,67,411,2024-08-14,7
D2109,SUP101,P956,495,177,2024-04-09,6
D2110,SUP301,P685,489,274,2024-04-04,4
D2111,SUP183,P83,182,238,2024-11-28,-2
D2112,SUP21,P826,289,499,2024-08-11,9
D2113,SUP449,P409,395,437,2024-03-03,6
D2114,SUP297,P893,258,357,2024-07-28,3
D2115,SUP68,P347,387,61,2024-08-23,5
D2116,SUP229,P547,257,370,2024-09-30,0
D2117,SUP237,P599,245,262,2024-12-31,8
D2118,SUP436,P235,132,254,2024-12-01,4
D2119,SUP112,P546,129,323,2024-03-27,-2
D2120,SUP134,P136,85,342,2024-08-30,8
D2121,SUP25,P706,179,92,2024-08-13,-2
D2122,SUP65,P954,334,168,2024-02-13,8
D2123,SUP228,P89,124,482,2024-02-18,5
D2124,SUP254,P905,202,335,2024-03-20,-1
D2125,SUP234,P217,72,168,2024-02-26,-2
D2126,SUP419,P557,358,337,2024-04-25,5
D2127,SUP259,P861,241,484,2024-03-29,6
D2128,SUP108,P790,127,478,2024-08-16,-1
D2129,SUP296,P247,124,427,2024-06-24,8
D2130,SUP64,P508,181,163,2024-12-04,0
D2131,SUP216,P142,379,313,2024-09-01,2
D2132,SUP87,P180,62,138,2024-05-01,-1
D2133,SUP90,P624,462,406,2024-05-06,3
D2134,SUP453,P235,198,342,2024-04-05,-1
D2135,SUP34,P560,147,267,2024-09-07,1
D2136,SUP245,P843,185,450,2024-04-23,8
D2137,SUP436,P242,403,339,2024-04-10,5
D2138,SUP206,P243,441,470,2024-07-05,-2
D2139,SUP280,P691,261,290,2024-04-12,7
D2140,SUP382,P653,88,96,2024-09-24,1
D2141,SUP166,P801,130,449,2024-05-22,0
D2142,SUP353,P899,472,427,2024-07-02,-2
D2143,SUP181,P239,486,180,2024-03-19,1
D2144,SUP440,P180,375,234,2024-12-05,7
D2145,SUP17,P292,342,292,2024-02-29,-2
D2146,SUP481,P51,400,279,2024-11-21,4
D2147,SUP236,P688,248,210,2024-10-01,6
D2148,SUP236,P682,478,216,2024-06-05,2
D2149,SUP143,P416,465,132,2024-07-08,1
D2150,SUP355,P484,464,201,2024-04-27,-2
D2151,SUP14,P427,434,412,2024-06-03,7
D2152,SUP189,P484,435,306,2024-08-14,-2
D2153,SUP449,P739,359,366,2024-09-05,4
D2154,SUP430,P5,464,71,2024-08-12,6
D2155,SUP14,P396,447,273,2024-04-19,0
D2156,SUP358,P467,168,375,2024-12-04,-2
D2157,SUP237,P959,457,120,2024-10-22,2
D2158,SUP165,P232,318,359,2024-10-18,7
D2159,SUP76,P765,389,156,2024-07-15,7
D2160,SUP373,P795,252,249,2024-02-17,0
D2161,SUP227,P163,52,332,2024-12-19,7
D2162,SUP32,P384,122,288,2024-11-06,-2
D2163,SUP2,P586,83,40,2024-07-04,-2
D2164,SUP353,P883,59,256,2024-10-21,3
D2165,SUP402,P540,384,62,2024-04-19,4
D2166,SUP111,P353,162,488,2024-12-07,6
D2167,SUP250,P943,375,121,2024-11-01,2
D2168,SUP144,P943,60,81,2024-08-19,-2
D2169,SUP345,P427,430,79,2024-08-17,-2
D2170,SUP346,P804,413,23,2024-06-17,6
D2171,SUP261,P99,78,93,2024-01-30,6
D2172,SUP144,P881,416,424,2024-11-06,-1
D2173,SUP108,P529,409,53,2024-07-31,-1
D2174,SUP336,P887,207,5,2024-11-12,9
D2175,SUP11,P203,128,226,2024-06-16,6
D2176,SUP8,P164,307,441,2024-10-18,2
D2177,SUP451,P549,264,472,2024-04-06,4
D2178,SUP309,P146,190,247,2024-03-30,2
D2179,SUP316,P287,395,145,2024-01-01,5
D2180,SUP208,P995,422,324,2024-07-06,5
D2181,SUP7,P668,285,230,2024-01-02,4
D2182,SUP220,P65,214,330,2024-10-18,-2
D2183,SUP130,P159,198,45,2024-06-21,-2
D2184,SUP371,P116,326,368,2024-03-20,5
D2185,SUP355,P923,347,119,2024-05-16,4
D2186,SUP31,P40,495,354,2024-09-27,2
D2187,SUP267,P652,120,429,2024-06-15,-1
D2188,SUP233,P972,172,137,2024-02-24,-1
D2189,SUP459,P859,137,337,2024-12-07,6
D2190,SUP65,P283,492,278,2024-03-19,4
D2191,SUP61,P701,384,36,2024-09-16,3
D2192,SUP185,P883,117,87,2024-08-20,2
D2193,SUP94,P622,72,159,2024-05-02,6
D2194,SUP94,P849,225,160,2024-01-11,0
D2195,SUP289,P500,394,232,2024-01-22,5
D2196,SUP140,P665,64,427,2024-07-11,3
D2197,SUP458,P606,350,485,2024-02-23,6
D2198,SUP183,P650,446,71,2024-12-11,6
D2199,SUP492,P360,307,172,2024-01-03,2
D2200,SUP238,P15,490,142,2024-12-18,4
D2201,SUP299,P890,417,485,2024-11-17,3
D2202,SUP452,P147,151,166,2024-08-01,-1
D2203,SUP106,P68,314,31,2024-07-03,5
D2204,SUP120,P143,200,234,2024-01-12,5
D2205,SUP497,P229,190,359,2024-05-03,9
D2206,SUP481,P783,470,286,2024-07-12,6
D2207,SUP102,P503,374,360,2024-12-22,7
D2208,SUP351,P609,66,451,2024-01-08,8
D2209,SUP223,P435,327,397,2024-03-21,-2
D2210,SUP261,P13,209,13,2024-10-26,3
D2211,SUP319,P721,177,306,2024-07-11,1
D2212,SUP469,P979,419,41,2024-04-30,3
D2213,SUP18,P59,236,361,2024-10-22,0
D2214,SUP338,P781,71,76,2024-12-07,6
D2215,SUP132,P454,448,49,2024-02-04,9
D2216,SUP434,P569,431,30,2024-11-01,3
D2217,SUP276,P694,150,17,2024-09-23,3
D2218,SUP53,P808,321,211,2024-11-17,0
D2219,SUP148,P350,82,23,2024-05-02,7
D2220,SUP240,P100,84,271,2024-05-05,9
D2221,SUP54,P287,258,138,2024-01-18,2
D2222,SUP28,P949,462,405,2024-03-10,7
D2223,SUP239,P269,424,50,2024-02-03,6
D2224,SUP77,P792,124,163,2024-01-12,5
D2225,SUP163,P349,408,207,2024-10-03,7
D2226,SUP402,P497,386,450,2024-02-29,0
D2227,SUP417,P56,281,13,2024-05-07,-2
D2228,SUP293,P302,264,354,2024-09-22,3
D2229,SUP228,P895,452,492,2024-01-16,4
D2230,SUP137,P770,179,360,2024-07-25,7
D2231,SUP26,P822,330,250,2024-10-05,6
D2232,SUP1,P592,136,338,2024-08-21,7
D2233,SUP153,P500,71,394,2024-03-01,5
D2234,SUP88,P460,230,97,2024-10-25,-2
D2235,SUP158,P796,310,379,2024-01-16,7
D2236,SUP42,P858,132,236,2024-07-04,1
D2237,SUP76,P864,239,397,2024-01-11,1
D2238,SUP236,P189,166,193,2024-07-30,-2
D2239,SUP251,P362,447,491,2024-10-03,3
D2240,SUP399,P196,141,364,2024-06-09,-2
D2241,SUP212,P645,313,333,2024-03-26,-1
D2242,SUP219,P529,259,375,2024-06-09,9
D2243,SUP93,P148,340,25,2024-04-10,-1
D2244,SUP322,P680,372,76,2024-04-07,2
D2245,SUP15,P93,449,18,2024-05-22,6
D2246,SUP99,P473,366,77,2024-11-16,9
D2247,SUP266,P594,375,297,2024-04-25,2
D2248,SUP185,P406,342,105,2024-08-07,-2
D2249,SUP154,P821,394,472,2024-02-01,1
D2250,SUP418,P840,494,266,2024-10-18,2
D2251,SUP8,P680,160,162,2024-04-09,7
D2252,SUP186,P943,114,169,2024-11-07,7
D2253,SUP65,P1000,488,353,2024-03-28,1
D2254,SUP256,P458,208,295,2024-05-10,8
D2255,SUP143,P209,274,117,2024-05-21,0
D2256,SUP196,P558,189,3,2024-09-03,6
D2257,SUP451,P368,368,431,2024-04-04,-2
D2258,SUP493,P442,199,352,2024-02-03,3
D2259,SUP42,P212,165,393,2024-08-10,3
D2260,SUP130,P795,181,101,2024-02-05,3
D2261,SUP403,P514,398,172,2024-06-11,2
D2262,SUP403,P564,145,86,2024-02-01,7
D2263,SUP302,P285,327,7,2024-01-01,0
D2264,SUP361,P6,299,358,2024-08-19,6
D2265,SUP339,P148,156,75,2024-11-03,3
D2266,SUP249,P997,155,17,2024-11-26,0
D2267,SUP84,P467,364,66,2024-03-15,2
D2268,SUP177,P843,249,112,2024-06-01,8
D2269,SUP248,P624,404,131,2024-11-15,7
D2270,SUP186,P658,296,20,2024-05-04,-2
D2271,SUP421,P615,350,443,2024-07-09,7
D2272,SUP322,P22,364,72,2024-07-31,6
D2273,SUP281,P435,187,240,2024-03-16,5
D2274,SUP359,P14,453,43,2024-02-21,5
D2275,SUP470,P377,84,60,2024-07-23,7
D2276,SUP418,P518,484,91,2024-07-13,4
D2277,SUP342,P277,188,126,2024-10-02,9
D2278,SUP204,P832,380,206,2024-06-15,3
D2279,SUP238,P776,489,474,2024-02-21,7
D2280,SUP423,P786,383,374,2024-02-19,-1
D2281,SUP494,P406,322,67,2024-03-08,4
D2282,SUP140,P710,494,119,2024-02-10,0
D2283,SUP176,P631,229,281,2024-09-10,2
D2284,SUP110,P867,130,65,2024-10-31,1
D2285,SUP383,P182,233,340,2024-03-11,9
D2286,SUP479,P675,239,17,2024-10-29,-2
D2287,SUP117,P366,278,65,2024-11-08,4
D2288,SUP316,P301,100,134,2024-03-07,-2
D2289,SUP480,P504,345,125,2024-02-15,1
D2290,SUP356,P693,294,403,2024-02-10,9
D2291,SUP142,P310,334,171,2024-07-23,5
D2292,SUP154,P185,482,376,2024-06-17,9
D2293,SUP220,P585,76,463,2024-12-06,6
D2294,SUP1,P80,428,461,2024-06-22,6
D2295,SUP138,P203,481,95,2024-10-07,8
D2296,SUP215,P48,487,78,2024-09-15,9
D2297,SUP419,P469,221,313,2024-01-30,5
D2298,SUP463,P298,230,49,2024-04-12,2
D2299,SUP53,P279,303,157,2024-12-07,3
D2300,SUP381,P182,236,381,2024-09-14,-1
D2301,SUP429,P574,318,175,2024-09-21,6
D2302,SUP136,P698,321,494,2024-02-27,-1
D2303,SUP2,P941,349,326,2024-01-04,-2
D2304,SUP404,P724,493,23,2024-03-25,2
D2305,SUP169,P849,312,464,2024-01-14,7
D2306,SUP363,P479,383,336,2024-12-26,5
D2307,SUP29,P850,54,102,2024-10-02,0
D2308,SUP319,P797,305,4,2024-07-29,3
D2309,SUP386,P432,312,438,2024-07-26,6
D2310,SUP40,P672,67,256,2024-03-14,9
D2311,SUP425,P392,244,248,2024-03-06,5
D2312,SUP428,P50,446,433,2024-03-05,3
D2313,SUP128,P393,382,298,2024-09-21,-1
D2314,SUP435,P634,226,212,2024-02-08,1
D2315,SUP463,P814,205,124,2024-03-04,4
D2316,SUP53,P646,321,157,2024-05-02,6
D2317,SUP324,P325,388,323,2024-08-21,7
D2318,SUP490,P429,329,196,2024-11-08,-1
D2319,SUP269,P717,358,296,2024-07-28,4
D2320,SUP250,P153,218,380,2024-04-15,5
D2321,SUP156,P351,322,404,2024-12-01,7
D2322,SUP296,P738,166,275,2024-12-06,4
D2323,SUP107,P977,236,403,2024-08-26,2
D2324,SUP229,P569,451,292,2024-06-25,2
D2325,SUP149,P154,57,336,2024-03-13,6
