product_id,store_id,date,opening_stock,stock_received,stock_sold,closing_stock
P881,ST21,2024-03-02,190,214,87,317
P899,ST48,2024-07-04,172,195,89,278
P855,ST43,2024-03-01,82,119,224,-23
P434,ST17,2024-06-11,484,202,256,430
P749,ST3,2024-12-08,120,296,243,173
P652,ST15,2024-03-22,465,229,275,419
P96,ST36,2024-02-28,375,288,11,652
P182,ST32,2024-12-08,177,227,186,218
P860,ST9,2024-09-13,322,37,234,125
P738,ST40,2024-06-20,198,145,118,225
P193,ST50,2024-02-27,342,48,262,128
P138,ST22,2024-07-30,228,15,213,30
P370,ST36,2024-06-30,128,213,154,187
P795,ST32,2024-07-26,241,84,77,248
P588,ST5,2024-10-07,326,241,248,319
P493,ST41,2024-01-07,341,299,268,372
P868,ST48,2024-12-01,450,30,273,207
P245,ST4,2024-04-27,82,94,185,-9
P865,ST48,2024-02-04,349,154,278,225
P836,ST5,2024-04-04,136,168,67,237
P405,ST7,2024-01-01,98,113,232,-21
P148,ST11,2024-08-28,162,258,85,335
P370,ST39,2024-08-06,140,94,177,57
P657,ST6,2024-10-19,153,161,43,271
P116,ST29,2024-04-22,172,215,64,323
P302,ST17,2024-05-12,178,137,141,174
P930,ST28,2024-01-29,347,56,146,257
P846,ST38,2024-05-30,152,165,28,289
P522,ST19,2024-08-10,55,204,247,12
P121,ST49,2024-03-18,294,100,109,285
P660,ST44,2024-05-04,130,261,227,164
P960,ST12,2024-11-26,458,141,285,314
P958,ST45,2024-11-16,477,221,85,613
P227,ST38,2024-06-20,52,230,52,230
P975,ST19,2024-07-02,416,240,294,362
P935,ST33,2024-01-20,61,294,24,331
P731,ST45,2024-11-17,225,201,7,419
P830,ST5,2024-02-02,104,53,107,50
P79,ST1,2024-10-27,194,153,198,149
P979,ST35,2024-06-21,324,225,85,464
P346,ST35,2024-07-27,478,284,220,542
P140,ST47,2024-07-16,387,61,1,447
P536,ST47,2024-09-24,199,166,240,125
P821,ST31,2024-07-25,314,200,246,268
P740,ST36,2024-11-07,400,277,147,530
P289,ST40,2024-11-18,405,145,138,412
P837,ST35,2024-12-06,165,164,214,115
P329,ST40,2024-08-14,215,160,296,79
P872,ST12,2024-12-29,286,236,67,455
P974,ST18,2024-02-12,304,47,259,92
P430,ST28,2024-03-31,435,248,256,427
P100,ST13,2024-01-17,368,25,215,178
P601,ST30,2024-08-15,365,144,154,355
P7,ST40,2024-08-10,216,259,70,405
P866,ST17,2024-04-16,37,8,33,12
P171,ST9,2024-06-24,479,265,252,492
P263,ST39,2024-08-08,252,240,195,297
P863,ST22,2024-12-05,304,39,1,342
P372,ST15,2024-10-20,217,176,291,102
P829,ST29,2024-10-31,99,18,246,-129
P544,ST16,2024-04-08,410,36,226,220
P725,ST20,2024-08-18,22,224,232,14
P497,ST25,2024-11-16,339,241,218,362
P59,ST40,2024-12-29,493,30,199,324
P335,ST24,2024-11-01,282,52,79,255
P30,ST16,2024-01-13,80,32,229,-117
P260,ST16,2024-12-12,141,16,278,-121
P546,ST25,2024-05-10,130,64,114,80
P137,ST46,2024-07-30,103,254,236,121
P316,ST48,2024-01-28,26,66,21,71
P460,ST1,2024-11-21,492,172,140,524
P734,ST50,2024-10-28,189,227,227,189
P408,ST50,2024-05-16,251,87,69,269
P627,ST33,2024-10-27,269,232,72,429
P183,ST49,2024-06-09,219,239,253,205
P247,ST7,2024-01-04,171,205,151,225
P29,ST38,2024-02-21,24,36,290,-230
P310,ST45,2024-06-14,188,282,166,304
P179,ST28,2024-11-16,487,147,88,546
P505,ST39,2024-10-28,202,107,218,91
P377,ST28,2024-06-08,51,69,169,-49
P278,ST32,2024-12-27,139,178,267,50
P483,ST24,2024-06-25,480,109,256,333
P276,ST8,2024-01-19,467,166,204,429
P293,ST44,2024-03-21,245,29,166,108
P128,ST32,2024-06-28,417,46,295,168
P745,ST28,2024-07-08,278,174,133,319
P307,ST48,2024-02-10,402,49,156,295
P73,ST3,2024-11-27,119,283,177,225
P373,ST7,2024-05-27,227,286,67,446
P726,ST6,2024-01-22,491,200,22,669
P434,ST29,2024-08-24,256,251,263,244
P720,ST45,2024-06-07,457,193,100,550
P834,ST14,2024-04-07,192,46,1,237
P62,ST45,2024-03-27,125,172,241,56
P764,ST40,2024-04-17,132,128,259,1
P44,ST19,2024-11-07,184,193,148,229
P370,ST46,2024-10-01,149,118,25,242
P791,ST25,2024-04-22,426,22,231,217
P861,ST37,2024-11-17,257,229,160,326
P523,ST18,2024-11-17,456,88,149,395
P694,ST4,2024-10-20,235,47,5,277
P695,ST1,2024-02-08,390,101,83,408
P61,ST33,2024-08-16,367,134,285,216
P483,ST28,2024-01-28,276,171,106,341
P180,ST41,2024-01-11,326,225,232,319
P635,ST19,2024-08-21,58,103,7,154
P22,ST33,2024-04-02,264,3,91,176
P515,ST15,2024-01-21,119,268,159,228
P751,ST45,2024-06-05,423,281,8,696
P716,ST23,2024-04-02,72,84,43,113
P833,ST29,2024-02-11,250,288,258,280
P758,ST39,2024-05-19,114,262,299,77
P698,ST14,2024-01-02,432,206,227,411
P683,ST30,2024-02-09,395,6,262,139
P858,ST2,2024-04-11,491,298,9,780
P994,ST13,2024-11-14,99,175,255,19
P573,ST40,2024-06-09,72,217,145,144
P349,ST28,2024-12-30,137,153,32,258
P565,ST31,2024-09-22,112,75,89,98
P673,ST12,2024-01-16,73,115,38,150
P224,ST13,2024-09-20,235,183,183,235
P537,ST3,2024-02-16,272,167,80,359
P306,ST29,2024-06-22,229,65,106,188
P303,ST30,2024-09-16,259,103,65,297
P634,ST12,2024-04-01,63,142,100,105
P698,ST21,2024-01-17,143,43,95,91
P356,ST2,2024-12-03,304,222,266,260
P578,ST50,2024-09-01,495,139,22,612
P719,ST16,2024-01-05,99,133,174,58
P269,ST32,2024-03-12,154,122,59,217
P938,ST28,2024-05-05,5,223,119,109
P15,ST9,2024-06-29,103,99,51,151
P518,ST17,2024-01-05,8,137,31,114
P253,ST50,2024-02-04,313,79,247,145
P85,ST19,2024-01-23,251,39,165,125
P554,ST7,2024-05-29,31,220,45,206
P730,ST36,2024-04-26,421,107,61,467
P163,ST40,2024-11-17,29,112,159,-18
P237,ST1,2024-06-12,461,174,97,538
P82,ST42,2024-03-07,300,13,25,288
P774,ST36,2024-01-28,369,129,68,430
P590,ST49,2024-08-23,412,190,276,326
P402,ST39,2024-05-20,219,292,194,317
P811,ST1,2024-07-19,149,101,157,93
P148,ST48,2024-03-09,286,237,132,391
P975,ST24,2024-08-19,208,277,215,270
P437,ST10,2024-10-12,127,262,179,210
P621,ST11,2024-02-29,16,260,15,261
P560,ST38,2024-12-08,368,153,133,388
P155,ST22,2024-04-06,124,91,167,48
P984,ST31,2024-11-28,53,46,153,-54
P588,ST1,2024-02-11,78,65,128,15
P129,ST41,2024-04-14,302,241,185,358
P119,ST11,2024-10-30,159,148,181,126
P270,ST6,2024-12-26,155,252,237,170
P416,ST45,2024-07-22,394,257,294,357
P835,ST17,2024-05-29,422,273,259,436
P10,ST14,2024-09-04,400,230,173,457
P410,ST32,2024-11-24,331,218,297,252
P223,ST20,2024-04-04,370,191,285,276
P842,ST4,2024-02-19,370,196,277,289
P577,ST39,2024-07-09,166,264,167,263
P178,ST47,2024-06-24,243,141,299,85
P177,ST22,2024-11-17,200,67,246,21
P544,ST29,2024-12-31,152,192,132,212
P851,ST42,2024-02-05,281,295,242,334
P577,ST37,2024-10-11,323,149,202,270
P26,ST13,2024-04-07,189,14,276,-73
P197,ST15,2024-06-23,146,178,287,37
P410,ST35,2024-04-30,12,159,133,38
P742,ST25,2024-02-19,284,222,47,459
P65,ST3,2024-01-09,309,214,222,301
P478,ST12,2024-03-16,238,144,278,104
P753,ST14,2024-03-25,72,161,69,164
P396,ST40,2024-01-05,169,46,149,66
P484,ST32,2024-01-07,445,169,44,570
P804,ST50,2024-02-06,231,49,57,223
P664,ST4,2024-09-02,198,108,39,267
P938,ST29,2024-01-03,198,180,33,345
P823,ST31,2024-05-22,20,13,229,-196
P183,ST32,2024-03-23,264,66,198,132
P601,ST24,2024-09-15,497,229,0,726
P264,ST11,2024-12-05,172,19,21,170
P972,ST30,2024-11-30,410,150,231,329
P701,ST49,2024-04-11,303,22,194,131
P27,ST19,2024-07-21,340,51,195,196
P251,ST36,2024-01-04,196,200,126,270
P508,ST6,2024-06-11,132,21,208,-55
P972,ST2,2024-11-19,327,210,226,311
P703,ST39,2024-02-05,270,68,214,124
P128,ST19,2024-03-18,76,195,220,51
P416,ST46,2024-06-20,96,148,251,-7
P828,ST48,2024-03-04,171,132,197,106
P419,ST40,2024-07-13,378,230,246,362
P656,ST18,2024-01-20,430,76,49,457
P420,ST41,2024-11-23,31,253,23,261
P824,ST36,2024-09-10,35,217,65,187
P670,ST46,2024-07-03,176,207,121,262
P229,ST50,2024-09-12,436,123,78,481
P893,ST20,2024-02-24,406,10,204,212
P544,ST37,2024-09-26,417,66,9,474
P79,ST1,2024-05-08,145,50,21,174
P789,ST23,2024-02-26,395,57,220,232
P56,ST38,2024-12-05,342,75,240,177
P936,ST20,2024-01-14,381,181,85,477
P861,ST4,2024-02-20,129,254,3,380
P54,ST49,2024-12-13,235,48,65,218
P414,ST38,2024-12-24,154,148,184,118
P473,ST5,2024-02-27,177,234,87,324
P532,ST6,2024-04-28,414,233,281,366
P202,ST26,2024-09-21,431,276,21,686
P223,ST1,2024-12-08,341,80,201,220
P129,ST50,2024-02-17,68,84,61,91
P330,ST15,2024-04-13,144,15,274,-115
P658,ST16,2024-07-18,42,147,168,21
P881,ST23,2024-06-10,454,101,21,534
P740,ST41,2024-01-02,145,221,26,340
P441,ST22,2024-01-24,254,65,129,190
P827,ST5,2024-03-14,193,61,276,-22
P896,ST43,2024-10-31,286,120,88,318
P128,ST5,2024-10-22,62,190,21,231
P141,ST6,2024-09-07,283,159,158,284
P800,ST2,2024-01-08,194,268,172,290
P470,ST10,2024-11-20,392,169,0,561
P582,ST36,2024-03-07,96,265,14,347
P161,ST46,2024-08-12,27,174,157,44
P449,ST35,2024-02-21,475,196,268,403
P515,ST45,2024-10-21,247,218,77,388
P389,ST23,2024-03-11,401,57,33,425
P882,ST47,2024-03-25,142,243,152,233
P987,ST16,2024-08-17,458,249,32,675
P524,ST37,2024-01-13,472,24,234,262
P289,ST42,2024-03-29,260,70,84,246
P489,ST35,2024-05-09,296,60,117,239
P27,ST48,2024-09-27,109,172,223,58
P369,ST40,2024-09-30,218,26,15,229
P893,ST16,2024-03-09,75,186,68,193
P13,ST5,2024-12-11,201,298,154,345
P366,ST11,2024-10-12,200,27,18,209
P123,ST29,2024-03-18,255,276,277,254
P715,ST48,2024-05-12,372,161,184,349
P254,ST46,2024-07-10,321,84,225,180
P715,ST11,2024-12-28,328,46,93,281
P676,ST46,2024-09-20,366,282,290,358
P361,ST16,2024-09-18,119,270,141,248
P186,ST25,2024-03-30,178,4,134,48
P320,ST50,2024-07-14,126,272,109,289
P434,ST3,2024-11-09,143,56,217,-18
P634,ST3,2024-06-28,192,47,92,147
P691,ST1,2024-08-14,468,238,265,441
P644,ST12,2024-10-09,241,297,47,491
P300,ST7,2024-12-12,56,143,45,154
P530,ST43,2024-06-20,420,84,109,395
P18,ST45,2024-04-16,166,203,86,283
P476,ST46,2024-03-09,64,288,201,151
P6,ST32,2024-12-25,432,167,238,361
P187,ST22,2024-05-18,46,164,281,-71
P703,ST12,2024-09-10,423,74,245,252
P43,ST6,2024-02-12,397,27,2,422
P250,ST38,2024-05-05,295,106,104,297
P197,ST39,2024-10-17,303,157,73,387
P203,ST38,2024-08-17,235,114,28,321
P965,ST41,2024-11-05,415,223,142,496
P777,ST21,2024-11-01,471,90,89,472
P919,ST28,2024-07-07,294,252,281,265
P779,ST32,2024-08-16,100,263,35,328
P189,ST27,2024-04-24,160,42,3,199
P847,ST49,2024-12-22,413,288,241,460
P473,ST49,2024-06-02,119,54,284,-111
P273,ST15,2024-12-18,153,20,243,-70
P690,ST33,2024-06-09,42,15,21,36
P949,ST32,2024-05-30,438,68,189,317
P90,ST46,2024-07-17,43,146,210,-21
P270,ST34,2024-09-28,77,106,254,-71
P551,ST7,2024-08-22,331,166,104,393
P120,ST13,2024-01-28,107,29,75,61
P567,ST39,2024-05-19,386,27,181,232
P240,ST50,2024-02-11,6,268,233,41
P265,ST6,2024-01-09,340,238,118,460
P191,ST9,2024-02-27,57,66,138,-15
P283,ST42,2024-12-30,346,63,256,153
P675,ST4,2024-11-27,393,57,64,386
P859,ST30,2024-07-19,9,265,251,23
P757,ST28,2024-05-26,227,256,297,186
P464,ST21,2024-06-12,464,0,134,330
P828,ST12,2024-11-28,169,79,158,90
P726,ST13,2024-03-06,33,215,123,125
P798,ST50,2024-12-25,209,3,128,84
P90,ST13,2024-02-26,153,271,153,271
P359,ST27,2024-11-08,315,198,284,229
P380,ST28,2024-04-17,129,24,162,-9
P167,ST18,2024-10-07,200,266,36,430
P692,ST37,2024-05-20,44,198,265,-23
P993,ST16,2024-07-05,4,52,196,-140
P616,ST21,2024-09-25,25,38,113,-50
P570,ST10,2024-06-03,499,130,3,626
P833,ST14,2024-08-16,232,198,198,232
P204,ST28,2024-03-23,334,2,245,91
P126,ST29,2024-12-07,408,2,126,284
P465,ST47,2024-06-28,281,22,114,189
P345,ST11,2024-05-24,91,214,134,171
P669,ST30,2024-06-27,214,41,176,79
P954,ST40,2024-01-02,84,132,188,28
P767,ST27,2024-05-19,21,40,141,-80
P426,ST49,2024-08-12,402,61,199,264
P540,ST3,2024-06-04,497,27,151,373
P211,ST1,2024-08-07,265,8,50,223
P266,ST32,2024-08-10,41,144,30,155
P267,ST39,2024-06-07,483,64,250,297
P970,ST21,2024-12-29,158,231,129,260
P254,ST2,2024-09-13,158,270,90,338
P188,ST10,2024-02-04,354,110,170,294
P30,ST31,2024-12-18,499,261,252,508
P305,ST18,2024-01-01,249,246,87,408
P967,ST7,2024-01-09,330,113,178,265
P453,ST5,2024-02-13,336,113,266,183
P700,ST29,2024-02-22,224,221,176,269
P796,ST4,2024-08-16,213,210,15,408
P788,ST46,2024-06-23,362,57,115,304
P992,ST3,2024-07-25,473,22,220,275
P699,ST13,2024-04-22,419,26,168,277
P908,ST3,2024-08-08,239,74,198,115
P645,ST8,2024-03-25,449,14,15,448
P30,ST50,2024-02-15,287,280,227,340
P161,ST4,2024-09-30,66,30,10,86
P650,ST42,2024-09-07,375,266,210,431
P423,ST35,2024-08-06,357,279,249,387
P347,ST12,2024-07-05,190,269,7,452
P844,ST24,2024-05-03,369,23,267,125
P578,ST38,2024-11-30,278,68,60,286
P222,ST19,2024-11-03,49,110,182,-23
P188,ST36,2024-04-20,320,153,140,333
P425,ST35,2024-09-21,196,93,162,127
P965,ST18,2024-10-10,171,297,220,248
P549,ST40,2024-03-06,185,101,19,267
P511,ST34,2024-07-31,184,111,53,242
P206,ST25,2024-11-26,164,47,66,145
P371,ST7,2024-12-17,448,249,190,507
P474,ST11,2024-10-04,17,115,119,13
P882,ST38,2024-02-04,371,85,70,386
P392,ST19,2024-04-15,388,27,264,151
P479,ST35,2024-07-26,465,29,117,377
P509,ST45,2024-06-07,98,1,188,-89
P57,ST20,2024-07-09,117,291,186,222
P67,ST27,2024-11-10,245,276,175,346
P28,ST31,2024-05-17,95,61,16,140
P654,ST25,2024-12-25,409,27,198,238
P651,ST2,2024-02-05,288,287,50,525
P925,ST29,2024-07-31,297,185,68,414
P232,ST37,2024-11-23,215,69,87,197
P950,ST31,2024-02-16,154,124,206,72
P972,ST47,2024-08-23,437,150,184,403
P107,ST42,2024-02-16,210,158,84,284
P137,ST6,2024-04-06,81,18,100,-1
P378,ST46,2024-08-19,78,199,129,148
P676,ST21,2024-01-22,90,7,216,-119
P659,ST33,2024-10-29,120,254,282,92
P391,ST9,2024-05-03,458,215,51,622
P785,ST10,2024-08-22,279,204,116,367
P895,ST22,2024-06-30,381,125,50,456
P816,ST31,2024-08-05,258,40,165,133
P691,ST11,2024-09-22,166,178,18,326
P599,ST19,2024-06-12,326,6,105,227
P76,ST41,2024-10-10,395,179,157,417
P455,ST12,2024-06-18,32,71,73,30
P345,ST38,2024-04-04,277,218,140,355
P590,ST16,2024-05-24,418,234,274,378
P570,ST13,2024-10-30,269,258,146,381
P735,ST38,2024-11-03,409,144,270,283
P985,ST13,2024-04-05,466,260,107,619
P715,ST15,2024-07-06,468,72,283,257
P459,ST18,2024-02-20,380,69,49,400
P903,ST16,2024-11-02,309,135,288,156
P363,ST41,2024-05-12,424,175,299,300
P574,ST50,2024-12-27,428,83,54,457
P963,ST42,2024-04-28,30,281,120,191
P143,ST44,2024-03-04,68,57,35,90
P579,ST5,2024-09-23,98,280,197,181
P638,ST27,2024-08-12,400,270,129,541
P821,ST2,2024-02-23,443,266,170,539
P937,ST41,2024-01-04,95,95,153,37
P145,ST50,2024-10-30,370,223,68,525
P369,ST27,2024-02-24,131,5,278,-142
P953,ST1,2024-02-02,265,1,59,207
P428,ST14,2024-05-08,221,22,60,183
P967,ST35,2024-07-31,118,92,40,170
P715,ST23,2024-01-29,356,6,281,81
P253,ST43,2024-07-13,498,29,268,259
P960,ST22,2024-03-06,136,79,80,135
P622,ST27,2024-04-04,188,0,126,62
P148,ST50,2024-05-06,217,204,299,122
P127,ST25,2024-03-11,405,256,157,504
P897,ST34,2024-08-30,148,61,129,80
P352,ST49,2024-12-14,126,79,204,1
P998,ST27,2024-03-01,239,242,37,444
P121,ST35,2024-08-30,278,43,150,171
P374,ST21,2024-07-21,60,8,28,40
P341,ST39,2024-03-29,395,88,56,427
P31,ST3,2024-07-29,94,37,200,-69
P785,ST25,2024-11-26,377,21,270,128
P345,ST47,2024-02-14,400,168,220,348
P553,ST4,2024-10-17,359,257,77,539
P993,ST15,2024-10-15,438,128,206,360
P204,ST3,2024-03-09,364,9,89,284
P372,ST11,2024-07-13,276,98,225,149
P412,ST28,2024-08-10,437,87,294,230
P561,ST3,2024-05-19,46,177,262,-39
P602,ST18,2024-11-19,168,235,86,317
P228,ST46,2024-06-08,96,173,100,169
P823,ST9,2024-04-23,142,201,281,62
P904,ST15,2024-08-29,223,101,115,209
P32,ST40,2024-01-24,314,115,211,218
P691,ST8,2024-11-02,482,203,215,470
P346,ST40,2024-08-15,398,187,226,359
P197,ST14,2024-07-12,28,22,278,-228
P747,ST38,2024-01-12,10,278,251,37
P294,ST13,2024-04-14,28,72,204,-104
P589,ST39,2024-04-30,232,131,157,206
P787,ST47,2024-08-04,370,220,74,516
P774,ST10,2024-05-07,85,154,81,158
P122,ST44,2024-06-20,473,198,265,406
P636,ST30,2024-10-27,209,42,3,248
P375,ST5,2024-07-03,344,225,164,405
P557,ST22,2024-02-14,340,11,233,118
P966,ST35,2024-05-01,471,90,203,358
P16,ST5,2024-09-30,113,85,216,-18
P438,ST12,2024-02-20,250,73,216,107
P349,ST35,2024-04-06,55,290,32,313
P210,ST21,2024-12-14,219,287,78,428
P160,ST26,2024-10-11,180,211,149,242
P285,ST1,2024-12-07,2,156,215,-57
P52,ST49,2024-03-16,12,218,211,19
P81,ST10,2024-07-09,421,10,239,192
P874,ST38,2024-06-10,325,28,213,140
P880,ST24,2024-03-08,266,123,152,237
P381,ST31,2024-09-17,375,107,207,275
P837,ST45,2024-11-25,406,147,256,297
P352,ST47,2024-04-30,456,42,27,471
P285,ST23,2024-06-01,496,69,222,343
P861,ST21,2024-07-08,55,135,99,91
P490,ST2,2024-07-20,400,172,113,459
P387,ST31,2024-03-19,264,189,105,348
P435,ST2,2024-06-16,122,182,106,198
P580,ST30,2024-10-13,377,90,129,338
P44,ST25,2024-04-26,338,193,163,368
P793,ST49,2024-07-27,226,14,157,83
P507,ST19,2024-07-22,479,288,243,524
P662,ST1,2024-09-17,475,266,145,596
P170,ST37,2024-08-17,155,168,127,196
P75,ST28,2024-08-18,237,78,23,292
P8,ST20,2024-04-24,78,218,117,179
P475,ST48,2024-03-13,274,233,128,379
P172,ST5,2024-11-02,352,114,173,293
P437,ST30,2024-12-02,470,12,23,459
P637,ST23,2024-06-05,219,148,276,91
P726,ST42,2024-06-27,259,266,28,497
P451,ST27,2024-11-06,430,13,204,239
P795,ST42,2024-03-21,302,249,63,488
P651,ST1,2024-12-31,414,186,265,335
P667,ST9,2024-11-29,354,68,140,282
P647,ST50,2024-09-03,388,276,101,563
P892,ST7,2024-04-20,123,107,118,112
P859,ST26,2024-12-12,288,191,185,294
P495,ST16,2024-04-24,303,80,261,122
P459,ST6,2024-02-08,159,196,265,90
P185,ST42,2024-08-27,381,24,113,292
P729,ST37,2024-07-30,111,280,110,281
P167,ST45,2024-09-21,495,139,272,362
P307,ST12,2024-06-29,334,10,2,342
P976,ST24,2024-06-27,442,93,251,284
P277,ST17,2024-08-28,100,176,255,21
P90,ST2,2024-12-04,225,46,157,114
P219,ST31,2024-02-21,487,145,282,350
P441,ST37,2024-05-19,447,0,172,275
P691,ST42,2024-11-17,46,69,274,-159
P621,ST29,2024-12-21,136,225,138,223
P629,ST1,2024-10-03,360,132,36,456
P785,ST44,2024-06-16,162,2,257,-93
P927,ST14,2024-08-22,46,89,229,-94
P398,ST40,2024-01-11,87,231,177,141
P471,ST49,2024-03-01,337,266,26,577
P898,ST11,2024-10-10,272,295,177,390
P986,ST32,2024-09-17,384,101,205,280
P410,ST20,2024-01-15,54,63,279,-162
P918,ST2,2024-12-02,266,79,98,247
P618,ST31,2024-10-23,32,211,283,-40
P284,ST5,2024-03-18,453,83,289,247
P902,ST32,2024-12-26,439,226,80,585
P231,ST50,2024-12-02,319,231,160,390
P659,ST9,2024-06-20,476,255,22,709
P824,ST41,2024-05-14,57,236,135,158
P21,ST10,2024-09-07,107,152,254,5
P938,ST36,2024-12-17,403,285,123,565
P276,ST49,2024-02-13,273,167,274,166
P479,ST26,2024-09-18,333,24,3,354
P347,ST44,2024-07-12,172,9,222,-41
P975,ST3,2024-01-04,122,162,171,113
P895,ST36,2024-03-04,42,282,118,206
P172,ST23,2024-09-17,147,251,148,250
P889,ST30,2024-06-13,312,61,11,362
P543,ST39,2024-04-12,209,207,198,218
P9,ST23,2024-06-02,244,148,145,247
P818,ST23,2024-06-06,410,168,294,284
P849,ST43,2024-09-19,273,146,32,387
P979,ST36,2024-12-31,144,293,158,279
P544,ST25,2024-04-20,315,3,244,74
P202,ST20,2024-03-27,88,77,282,-117
P936,ST38,2024-05-27,260,64,219,105
P180,ST33,2024-09-27,389,103,168,324
P709,ST33,2024-06-04,373,82,282,173
P717,ST38,2024-11-18,487,47,265,269
P885,ST1,2024-05-10,355,263,288,330
P539,ST47,2024-07-03,224,132,204,152
P514,ST33,2024-02-24,270,199,158,311
P769,ST38,2024-07-10,38,176,154,60
P383,ST24,2024-02-26,463,197,268,392
P776,ST9,2024-02-05,485,98,175,408
P394,ST31,2024-09-21,166,115,57,224
P988,ST38,2024-06-11,343,59,252,150
P581,ST49,2024-03-28,148,19,97,70
P882,ST28,2024-05-18,229,290,46,473
P706,ST23,2024-01-01,268,89,299,58
P246,ST30,2024-09-21,284,83,203,164
P425,ST18,2024-05-04,353,230,101,482
P304,ST26,2024-04-29,260,40,5,295
P116,ST33,2024-11-28,194,238,264,168
P117,ST16,2024-01-29,276,171,76,371
P849,ST29,2024-10-28,136,299,34,401
P432,ST16,2024-10-14,194,133,110,217
P125,ST33,2024-06-07,171,190,190,171
P33,ST39,2024-08-05,189,144,225,108
P473,ST46,2024-12-25,221,113,220,114
P965,ST47,2024-07-25,322,90,26,386
P604,ST38,2024-12-27,112,296,294,114
P763,ST23,2024-08-30,494,223,99,618
P435,ST26,2024-09-18,189,150,81,258
P704,ST49,2024-06-05,445,37,5,477
P850,ST17,2024-06-07,187,168,221,134
P890,ST38,2024-07-20,432,30,21,441
P23,ST45,2024-09-11,166,122,120,168
P948,ST24,2024-04-29,168,79,138,109
P995,ST43,2024-12-25,305,143,102,346
P82,ST19,2024-09-11,481,67,39,509
P203,ST42,2024-05-11,16,68,297,-213
P555,ST27,2024-12-14,52,181,262,-29
P107,ST2,2024-05-07,377,219,30,566
P74,ST8,2024-05-15,182,297,55,424
P906,ST15,2024-12-25,205,191,89,307
P356,ST41,2024-11-16,240,125,247,118
P201,ST13,2024-12-28,330,18,184,164
P362,ST27,2024-02-06,439,88,107,420
P589,ST22,2024-03-27,256,82,157,181
P471,ST47,2024-07-25,192,258,221,229
P385,ST47,2024-08-08,447,263,200,510
P912,ST1,2024-06-19,435,217,152,500
P19,ST5,2024-05-18,142,274,25,391
P844,ST29,2024-03-19,257,118,172,203
P645,ST15,2024-07-07,11,208,200,19
P695,ST30,2024-04-17,428,268,226,470
P574,ST46,2024-04-19,184,58,262,-20
P645,ST6,2024-10-20,297,184,292,189
P121,ST6,2024-06-24,257,11,111,157
P135,ST23,2024-05-07,214,223,90,347
P255,ST5,2024-12-30,189,87,27,249
P364,ST22,2024-01-24,161,97,236,22
P334,ST41,2024-08-01,272,175,119,328
P545,ST20,2024-12-03,296,67,122,241
P6,ST20,2024-03-13,205,152,245,112
P594,ST39,2024-08-08,458,151,60,549
P134,ST30,2024-12-17,339,278,133,484
P563,ST48,2024-05-19,363,78,210,231
P222,ST17,2024-04-14,198,188,115,271
P268,ST23,2024-05-24,320,119,28,411
P882,ST40,2024-08-04,119,265,286,98
P995,ST50,2024-09-26,254,9,261,2
P715,ST13,2024-06-01,239,69,161,147
P634,ST46,2024-09-25,14,243,151,106
P132,ST36,2024-10-19,364,110,201,273
P973,ST42,2024-09-22,165,214,279,100
P769,ST10,2024-03-13,353,13,1,365
P52,ST38,2024-05-03,456,291,253,494
P255,ST39,2024-04-09,320,254,86,488
P742,ST39,2024-09-17,264,255,290,229
P309,ST4,2024-01-13,169,14,298,-115
P349,ST19,2024-01-20,449,171,290,330
P270,ST41,2024-01-28,213,129,133,209
P405,ST28,2024-04-24,344,62,183,223
P617,ST27,2024-07-25,178,279,252,205
P159,ST23,2024-10-03,379,255,278,356
P169,ST19,2024-07-10,77,1,138,-60
P953,ST16,2024-01-17,226,81,184,123
P647,ST35,2024-07-16,207,91,262,36
P573,ST5,2024-04-19,402,216,175,443
P271,ST24,2024-01-25,360,6,84,282
P618,ST5,2024-03-14,30,60,247,-157
P777,ST29,2024-01-19,193,108,78,223
P477,ST6,2024-09-23,159,129,71,217
P828,ST41,2024-02-01,99,44,219,-76
P824,ST41,2024-09-22,202,250,91,361
P984,ST44,2024-08-26,7,200,107,100
P399,ST48,2024-08-13,367,122,234,255
P341,ST48,2024-04-24,196,6,164,38
P617,ST37,2024-02-13,481,28,116,393
P600,ST29,2024-04-02,31,151,218,-36
P7,ST33,2024-04-02,302,256,153,405
P24,ST27,2024-08-01,453,96,75,474
P569,ST35,2024-11-29,7,225,190,42
P727,ST38,2024-09-14,161,298,94,365
P320,ST40,2024-09-24,259,78,2,335
P537,ST48,2024-03-26,291,74,89,276
P456,ST6,2024-03-05,171,37,53,155
P418,ST46,2024-08-29,152,147,197,102
P483,ST10,2024-03-16,281,242,57,466
P566,ST36,2024-11-27,288,54,147,195
P86,ST44,2024-03-08,392,16,178,230
P503,ST7,2024-09-29,302,99,167,234
P802,ST7,2024-06-29,199,97,168,128
P924,ST29,2024-08-27,144,138,64,218
P769,ST16,2024-05-01,14,77,268,-177
P763,ST1,2024-02-21,169,265,191,243
P364,ST48,2024-01-17,309,278,11,576
P37,ST35,2024-08-22,396,43,171,268
P286,ST47,2024-11-13,490,202,267,425
P507,ST29,2024-11-21,239,246,281,204
P626,ST38,2024-11-03,494,282,297,479
P921,ST13,2024-09-18,177,175,103,249
P755,ST40,2024-04-05,43,36,155,-76
P188,ST12,2024-08-07,258,63,216,105
P130,ST23,2024-12-22,180,44,240,-16
P924,ST46,2024-11-15,311,57,266,102
P304,ST16,2024-12-14,53,64,98,19
